url,comments,created_at,updated_at,active_time,closed_at,commits,additions,deletions,changed_files,merged,closed,open,body_not_bot,body_prepro,negativeBody,neutralBody,positiveBody,compoundBody,,,compound_overall
https://api.github.com/repos/signmeup/signmeup/pulls/287,0,2021-12-26T20:58:13Z,2021-12-26T20:58:13Z,0,,11,320,0,4,0,0,1,"This feature is intended to provide SignMeUp with a basic means to comply with the European Union (EU)'s General Data Protection Regulation (GDPR), particularly as it pertains to Article 15 and Article 17 of the GDPR.

This feature adds additional functionality to the Settings page, providing a tab that allows logged-in users to request, view, and delete select data that SignMeUp has retained on them.
Not all data is made viewable or deletable by this feature, and data retrieval and deletion is not fine grained. Thus, there is room for this feature to be improved in the future by the SignMeUp community in the realms of retrieval, deletion, and display, following discussions on what should be deletable or viewable while still protecting privacy of users and respecting data ownership for data that pertains to multiple users. 

Nonetheless, this feature is a first step in providing users the tools to manage the retention of their data by SignMeUp.",feature intended provide signmeup basic mean comply european union eu general data protection regulation gdpr particularly pertains article article gdpr feature add additional functionality setting page providing tab allows loggedin user request view delete select data signmeup retained data made viewable deletable feature data retrieval deletion fine grained thus room feature improved future signmeup community realm retrieval deletion display following discussion deletable viewable still protecting privacy user respecting data ownership data pertains multiple user nonetheless feature first step providing user tool manage retention data signmeup,0,0.898,0.102,0.802,,,
https://api.github.com/repos/cybernetisk/internsystem/pulls/239,0,2019-01-10T12:34:20Z,2020-01-04T22:39:08Z,31053888,,3,51,11,8,0,0,1,Added fields for GDPR in member model. Please have a look :smile:,added field gdpr member model please look smile,0,0.556,0.444,0.5859,,,
https://api.github.com/repos/DiUS/pact-website/pulls/16,2,2019-12-02T23:13:40Z,2019-12-09T09:14:24Z,554444,,4,240,6,8,0,0,1,"
* Adds a new /dpa Data Processing Addendum page outlining our GDPR commitment
* Updates T&Cs to include link to DPA and Privacy policy
* Adds addendum to existing T&C
* Adds a basic cookie consent popup for new users

**Example cookie overlay**:

<img width=""1440"" alt=""Screen Shot 2019-12-03 at 8 51 01 am"" src=""https://user-images.githubusercontent.com/53900/70002733-142d5300-15b5-11ea-9034-34dd2165afb2.png"">


**Link to DPA in footer:**

<img width=""811"" alt=""Screen Shot 2019-12-02 at 6 20 10 pm"" src=""https://user-images.githubusercontent.com/53900/70002806-48a10f00-15b5-11ea-8ec1-259683f2e729.png"">

**Cookie after accepting:**
<img width=""1440"" alt=""cookies"" src=""https://user-images.githubusercontent.com/53900/70002890-80a85200-15b5-11ea-80d7-82d4b9010724.png"">",add new dpa data processing addendum page outlining gdpr commitment update c include link dpa privacy policy add addendum existing c add basic cookie consent popup new user example cookie overlay img width alt screen shot src link dpa footer img width alt screen shot pm src cookie accepting img width alt cooky src,0,0.873,0.127,0.7269,,,
https://api.github.com/repos/moodlehq/moodle-tinymce_dragmath/pulls/2,0,2018-11-28T03:25:20Z,2018-11-28T03:25:20Z,0,,1,45,0,2,0,0,1,Make the plugin compatible with Moodle3.5 by adding the GDPR privacy API,make plugin compatible adding gdpr privacy api,0,1,0,0,,,
https://api.github.com/repos/PyLadiesCZ/pyladies.cz/pulls/642,1,2021-02-06T23:58:42Z,2021-05-28T21:02:57Z,9579855,,1,620,486,4,0,0,1,- Added GDPR text from http://goo.gl/hdEDjo,added gdpr text,0,1,0,0,,,
https://api.github.com/repos/andrewnicols/moodle-atto_fontsize/pulls/10,0,2018-07-24T16:50:50Z,2018-07-24T17:32:16Z,2486,,1,45,5,4,0,0,1,"Hi Andrew, please consider accepting this GDPR and 3.5 (only) version!",hi andrew please consider accepting gdpr version,0,0.505,0.495,0.5994,,,
https://api.github.com/repos/NativeScript/docs-v7/pulls/1866,0,2020-02-03T14:40:26Z,2020-04-02T10:58:07Z,5084261,,2,106,61,5,0,0,1,"<!--
We, the rest of the NativeScript community, thank you for your
contribution! 
To help the rest of the community review your change, please follow the instructions in the template.
-->

<!-- PULL REQUEST TEMPLATE -->
<!-- (Update ""[ ]"" to ""[x]"" to check a box) -->

## PR Checklist

- [x] The PR title follows our guidelines: https://github.com/NativeScript/NativeScript/blob/master/CONTRIBUTING.md#commit-messages.
- [ ] If there is an issue related with this PR, point it out here.

## What is the current state of the documentation article?
<!-- Please describe the current behavior that you are modifying, or link to a relevant issue. -->

## What is the new state of the documentation article?
<!-- Describe the changes. -->

Fixes/Implements/Closes #[Issue Number].

<!-- If this PR contains a breaking change, please describe the impact and migration path for existing applications below. -->

",rest nativescript community thank contribution help rest community review change please follow instruction template pull request template update x check box pr checklist x pr title follows guideline issue related pr point current state documentation article please describe current behavior modifying link relevant issue new state documentation article describe change issue number pr contains breaking change please describe impact migration path existing application,0,0.804,0.196,0.886,,,
https://api.github.com/repos/john-fernandez/liferay-portal/pulls/27,9,2018-03-29T00:05:47Z,2018-04-26T17:07:49Z,2480522,,436,57185,167133,3909,0,0,1,https://issues.liferay.com/browse/LRQA-39530,,0,0,0,0,,,
https://api.github.com/repos/dfactoryplugins/cookie-notice/pulls/30,1,2018-05-24T15:01:30Z,2018-09-26T14:30:19Z,10798129,,4,224,88,3,0,0,1,"This Great Dev Pull Request intends to enable multisite support, as suggested in #25 

- When the plugin is network activated, a new settings page is added in the network admin.
- An option allows to disable per site settings. When this option is disabled, network settings replace default values.

By the way, a new option is added for the **see more** option. It adds the new `get_privacy_policy_url` support. 

This version requires WordPress 4.9.6


",great dev pull request intends enable multisite support suggested plugin network activated new setting page added network admin option allows disable per site setting option disabled network setting replace default value way new option added see option add new getprivacypolicyurl support version requires wordpress,0,0.771,0.229,0.8979,,,
https://api.github.com/repos/RocketChat/Rocket.Chat/pulls/14765,4,2019-06-08T11:50:28Z,2023-01-04T21:00:05Z,112871377,,2,74,1,5,0,0,1,@renatobecker would you please review.,would please review,0,0.465,0.535,0.3182,,,
https://api.github.com/repos/zofpolkowska/MongooseIM/pulls/5,1,2019-05-30T11:51:40Z,2019-05-31T13:49:08Z,93448,,11,209,90,18,0,0,1,"This PR tests & implements personal user data removal from `mod_mam`.

**DONE**:
- Remove personal data from mod_mam with enabled backend modules.
- Remove personal data from disabled backend modules: RDBMS, riak, cassandra

**TODO**
- Remove personal data from disabled backend modules: elasticsearch.

",pr test implement personal user data removal modmam done remove personal data modmam enabled backend module remove personal data disabled backend module rdbms riak cassandra todo remove personal data disabled backend module elasticsearch,0,1,0,0,,,
https://api.github.com/repos/stitchfix/tfjs-tsne/pulls/2,0,2019-08-28T21:35:11Z,2019-08-28T21:35:11Z,0,,1,1829,842,2,0,0,1,"As part of our ongoing duty to keep software up-to-date, we like to
update dependencies of our apps.  This pull request does that.

Note
that **fixbot will not merge this**.  Merging this is **your team's**
responsibilty.""
",part ongoing duty keep software uptodate like update dependency apps pull request note fixbot merge merging team responsibilty,0,0.872,0.128,0.3612,,,
https://api.github.com/repos/cri-o/cri-o.io/pulls/21,2,2018-05-23T23:33:45Z,2022-07-01T12:44:33Z,129561048,,1,139,1,2,0,0,1,"This PR adds a GDPR-compliant privacy policy to the CRI-O website.  

One additional dependency: we need to create a privacy@cri-o.io email alias and have it send to project leaders.  Do we have a way to do this?",pr add gdprcompliant privacy policy crio website one additional dependency need create privacyoio email alias send project leader way,0,0.896,0.104,0.2732,,,
https://api.github.com/repos/Tanaguru/complianz-gdpr/pulls/1,1,2020-11-02T15:20:55Z,2023-02-27T17:11:54Z,73187459,,9,154,90,5,0,0,1,Fix accessibility issues,fix accessibility issue,0,1,0,0,,,
https://api.github.com/repos/rku4er/gdpr-for-gravity-forms/pulls/1,0,2018-05-10T17:32:50Z,2018-05-10T17:32:50Z,0,,1,4,2,1,0,0,1,"I just turned WP_DEBUG on and got this php notice:

( ! )ﾂ£Notice: Undefined offset: 5 in /home/xxxxxx/HTTPdocs/xxxxxx-wp/www/wp-content/plugins/gdpr-for-gravity-forms/src/GravityForms.php on lineﾂ£56
--
1 | 0.0002 | 415960 | {main}( ) | .../tools.php:0
2 | 0.0005 | 463688 | require_once(ﾂ£'/home/xxxxxx/Work/wordpress/wp-admin/admin.php'ﾂ£) | .../tools.php:10
3 | 0.3221 | 39078984 | do_action( ) | .../admin.php:224
4 | 0.3221 | 39079360 | WP_Hook->do_action( ) | .../plugin.php:453
5 | 0.3221 | 39079360 | WP_Hook->apply_filters( ) | .../class-wp-hook.php:310
6 | 0.3221 | 39080488 | Codelight\GDPR\Admin\WordpressAdminPage->renderPage( ) | .../class-wp-hook.php:286
7 | 0.3224 | 39083256 | Codelight\GDPR\DataSubject\AdminTabDataSubject->renderContents( ) | .../WordpressAdminPage.php:44
8 | 0.3225 | 39099872 | do_settings_sections( ) | .../AdminTab.php:102
9 | 0.3225 | 39099872 | Codelight\GDPR\DataSubject\AdminTabDataSubject->renderTab( ) | .../template.php:1332
10 | 0.3238 | 39146632 | Codelight\GDPR\DataSubject\AdminTabDataSubject->getRenderedResults( ) | .../AdminTabDataSubject.php:49
11 | 0.3238 | 39146632 | Codelight\GDPR\DataSubject\DataSubject->hasData( ) | .../AdminTabDataSubject.php:63
12 | 0.3238 | 39146632 | Codelight\GDPR\DataSubject\DataSubject->getData( ) | .../DataSubject.php:140
13 | 0.3238 | 39146632 | Codelight\GDPR\DataSubject\DataRepository->getData( ) | .../DataSubject.php:151
14 | 0.3238 | 39146632 | apply_filters( ) | .../DataRepository.php:27
15 | 0.3238 | 39147032 | WP_Hook->apply_filters( ) | .../plugin.php:203
16 | 0.3251 | 39151440 | Codelight\GDPR\Modules\GravityForms\GravityForms->getExportData( ) | .../class-wp-hook.php:286

I was able to fix this by setting a check for an entry field.",turned wpdebug got php notice undefined offset main requireonce doaction wphook doaction wphook applyfilters renderpage rendercontents dosettingssections rendertab getrenderedresults hasdata getdata getdata applyfilters wphook applyfilters getexportdata able fix setting check entry field,0,1,0,0,,,
https://api.github.com/repos/googleinterns/step99-2020/pulls/80,0,2020-07-31T17:35:16Z,2020-08-07T02:46:27Z,551471,,5,61,18,2,0,0,1,"- Modify styles to accommodate zooming
- Connect zoom to mouse wheel event",modify style accommodate zooming connect zoom mouse wheel event,0,1,0,0,,,
https://api.github.com/repos/machbarmacher/gdpr-dump/pulls/34,2,2019-01-25T19:03:26Z,2019-06-19T07:09:59Z,12485193,,1,11,0,1,0,0,1,Similar to replacements-file,similar replacementsfile,0,1,0,0,,,
https://api.github.com/repos/remotelearner/moodle-block_grade_me/pulls/55,0,2021-11-14T08:52:48Z,2021-11-14T08:52:48Z,0,,1,210,0,2,0,0,1,"This is to fix the issue #54 

Core unit tests are passing:
```
root@cf7f7c4e89bd:/var/www/site# vendor/bin/phpunit --testsuite='core_privacy_testsuite'
Moodle 3.9.11 (Build: 20211108), 2f59059095d9a1779195e2d3df6c19b399413ed3
Php: 7.4.25, pgsql: 9.6.16, OS: Linux 5.4.0-89-generic x86_64
PHPUnit 7.5.20 by Sebastian Bergmann and contributors.

.............................................................   61 / 1528 (  3%)
.............................................................  122 / 1528 (  7%)
.............................................................  183 / 1528 ( 11%)
.............................................................  244 / 1528 ( 15%)
.............................................................  305 / 1528 ( 19%)
.............................................................  366 / 1528 ( 23%)
.............................................................  427 / 1528 ( 27%)
.............................................................  488 / 1528 ( 31%)
.............................................................  549 / 1528 ( 35%)
.............................................................  610 / 1528 ( 39%)
.............................................................  671 / 1528 ( 43%)
.............................................................  732 / 1528 ( 47%)
.............................................................  793 / 1528 ( 51%)
.............................................................  854 / 1528 ( 55%)
.............................................................  915 / 1528 ( 59%)
.............................................................  976 / 1528 ( 63%)
............................................................. 1037 / 1528 ( 67%)
............................................................. 1098 / 1528 ( 71%)
............................................................. 1159 / 1528 ( 75%)
............................................................. 1220 / 1528 ( 79%)
............................................................. 1281 / 1528 ( 83%)
............................................................. 1342 / 1528 ( 87%)
............................................................. 1403 / 1528 ( 91%)
............................................................. 1464 / 1528 ( 95%)
............................................................. 1525 / 1528 ( 99%)
...                                                           1528 / 1528 (100%)

Time: 51.02 seconds, Memory: 161.00 MB

OK (1528 tests, 10901 assertions)
```",fix issue core unit test passing root varwwwsite vendorbinphpunit moodle build php pgsql o linux phpunit sebastian bergmann contributor time second memory mb ok test assertion,0,0.916,0.084,0.296,,,
https://api.github.com/repos/code-q-web-factory/Neos-Skeleton/pulls/17,1,2020-06-29T16:08:20Z,2020-06-29T16:12:23Z,243,,3,7,8,3,0,0,1,"This PR aims to add said package for easy GDPR compliance.

**Tasks:**
- [ ] Preconfigure `neos/googleanalytics` to load JavaScript after consent.
- [ ] Maybe add presets for Google Analytics cookies. This is on the package [roadmap](https://github.com/KaufmannDigital/KaufmannDigital.GDPR.CookieConsent#roadmap--planned-features).
- [ ] Maybe write some docs on how to use this thing.

I recognize, that the context settings of `neos/googleanalytics` are not on track with the installed version. See [update instructions](https://neos-google-analytics-integration.readthedocs.io/en/stable/#upgrade-instructions-2-x-3-0-0). Updated files included, feel free to propose changes.

Closes #14 ",pr aim add said package easy gdpr compliance task preconfigure neosgoogleanalytics load javascript consent maybe add presets google analytics cooky package roadmap maybe write doc use thing recognize context setting neosgoogleanalytics track installed version see update instruction updated file included feel free propose change close,0,0.838,0.162,0.7964,,,
https://api.github.com/repos/catalyst/moodle-local_banner/pulls/3,1,2020-02-27T23:12:23Z,2020-02-27T23:46:25Z,2042,,2,43,6,3,0,0,1,for #2,,0,0,0,0,,,
https://api.github.com/repos/Automattic/wp-super-cache/pulls/617,1,2018-09-21T07:19:05Z,2018-09-21T12:22:38Z,18213,,2,120,0,1,0,0,1,"Regarding that GDPR plugin uses arrays for cookies, I'm trying to make plugin which decodes and filter cookies. Also there is #616 which fixes issue when anonymous visitors (additional cookies passed into request but they aren't logged)  are recognized as logged users. It's test version to we see is it working or no. 
",regarding gdpr plugin us array cooky trying make plugin decodes filter cooky also fix issue anonymous visitor additional cooky passed request nt logged recognized logged user test version see working,0,1,0,0,,,
https://api.github.com/repos/Lichess4545/heltour/pulls/375,0,2021-04-11T03:52:01Z,2021-04-18T15:58:34Z,648393,,4,134,2,4,0,0,1,"Not ready for merge yet, but I have some questions, so I thought I'd send it.",ready merge yet question thought send,0,0.667,0.333,0.3612,,,
https://api.github.com/repos/collective/collective.analyticspanel/pulls/4,0,2018-04-04T12:59:06Z,2022-10-18T12:47:27Z,143250501,,8,109,7,5,0,0,1,added features for european GDPR,added feature european gdpr,0,1,0,0,,,
https://api.github.com/repos/passatgt/gdpr-cookie-notice/pulls/35,2,2021-05-18T00:25:01Z,2022-12-20T21:48:05Z,50275384,,1,32,0,1,0,0,1,"This pull request adds a basic CI workflow to make sure that the `gulp` jobs still run after every commit.

Looks like this when run: https://github.com/striezel-stash/gdpr-cookie-notice/actions/runs/3744405691",pull request add basic ci workflow make sure gulp job still run every commit look like run,0,0.667,0.333,0.7184,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/7,0,2018-03-27T09:48:15Z,2018-04-16T08:28:04Z,1723189,,19,2002,183,51,0,0,1,"Introduces a config entity for storing GDPR field settings with a separate form which resolves the issues with base fields not being editable. 

![image](https://user-images.githubusercontent.com/90130/37959950-3ec87dea-31ac-11e8-9ab7-400a33cf8dfc.png)

Clicking the edit link next to the field on the GDPR field list page takes you to a separate page where the settings can be modified:

![image](https://user-images.githubusercontent.com/90130/37959991-52d00aa6-31ac-11e8-82db-deae6c96d01c.png)

For editable fields, GDPR settings can still be edited through the field settings form, as before.  ",introduces config entity storing gdpr field setting separate form resolve issue base field editable image clicking edit link next field gdpr field list page take separate page setting modified image editable field gdpr setting still edited field setting form,0,0.936,0.064,0.3818,,,
https://api.github.com/repos/brainsum/gdpr/pulls/7,2,2018-04-20T08:04:13Z,2018-05-15T12:02:33Z,2174300,,3,861,1,13,0,0,1,Added GDPR views data export module for tracking data exports containing GDPR data.,added gdpr view data export module tracking data export containing gdpr data,0,1,0,0,,,
https://api.github.com/repos/ytdl-org/youtube-dl/pulls/16491,7,2018-05-18T10:03:13Z,2023-02-13T03:56:52Z,149622819,,1,14,9,1,0,0,1,"## Please follow the guide below

- You will be asked some questions, please read them **carefully** and answer honestly
- Put an `x` into all the boxes [ ] relevant to your *pull request* (like that [x])
- Use *Preview* tab to see how your *pull request* will actually look like

---

### Before submitting a *pull request* make sure you have:
- [X] At least skimmed through [adding new extractor tutorial](https://github.com/rg3/youtube-dl#adding-support-for-a-new-site) and [youtube-dl coding conventions](https://github.com/rg3/youtube-dl#youtube-dl-coding-conventions) sections
- [X] [Searched](https://github.com/rg3/youtube-dl/search?q=is%3Apr&type=Issues) the bugtracker for similar pull requests
- [X] Checked the code with [flake8](https://pypi.python.org/pypi/flake8)

### In order to be accepted and merged into youtube-dl each piece of code must be in public domain or released under [Unlicense](http://unlicense.org/). Check one of the following options:
- [X] I am the original author of this code and I am willing to release it under [Unlicense](http://unlicense.org/)
- [ ] I am not the original author of this code but it is in public domain or released under [Unlicense](http://unlicense.org/) (provide reliable evidence)

### What is the purpose of your *pull request*?
- [X] Bug fix
- [ ] Improvement
- [ ] New extractor
- [ ] New feature

---

### Description of your *pull request* and other information

Medialaan changed their api, so that downloading did not work anymore for any authentication requiring video. Also videos that could be previously downloaded.

In this pull request, the api endpoint that is used is changed. As this required an access token we did not had previously this had to be fetched first (they also fetch this separate on the site itself). 
New json url is  ```https://vod.medialaan.io/vod/v2/videos/[VIDEO ID]/watch?access_token=[ENCODED ACCESS TOKEN]&apikey=[ENCODED API KEY]```

Fixes #16489 ",please follow guide asked question please read carefully answer honestly put x box relevant pull request like x use preview tab see pull request actually look like submitting pull request make sure x least skimmed adding new extractor tutorial youtubedl coding convention section x searched bugtracker similar pull request x checked code order accepted merged youtubedl piece code must public domain released unlicense check one following option x original author code willing release unlicense original author code public domain released unlicense provide reliable evidence purpose pull request x bug fix improvement new extractor new feature description pull request information medialaan changed api downloading work anymore authentication requiring video also video could previously downloaded pull request api endpoint used changed required access token previously fetched first also fetch separate site new json url id watch accesstoken encoded access token apikey encoded api key fix,0,0.827,0.173,0.9686,,,
https://api.github.com/repos/Lullabot/amp-library/pulls/237,0,2018-06-28T20:09:13Z,2022-08-29T17:34:51Z,131577938,,1,2,0,1,0,0,1,"Allows using of amp-consent and amp-geo tags for use with GDPR. 
Resolves #233 ",allows using ampconsent ampgeo tag use gdpr resolve,0,0.729,0.271,0.3818,,,
https://api.github.com/repos/appwrite/demos-for-functions/pulls/232,5,2021-10-15T18:02:44Z,2021-12-20T22:20:49Z,5717885,,3,102,0,3,0,0,1,"PR for the implementation in Python of the gdpr export function (issue: https://github.com/appwrite/appwrite/issues/1904 )

 - What does it do? 
This function finds all documents in all collections where the ID of the user who executed the function is mentioned and generates a CSV file that is saved to Appwrite Storage with user id and timestamp as the file name.

- How has it been tested?
Tested using the docker image provided and following the steps indicated in the documentation.

- Mandatory GIF
![gif](https://media.giphy.com/media/xT9C25UNTwfZuk85WP/giphy-downsized.gif)",pr implementation python gdpr export function issue function find document collection id user executed function mentioned generates csv file saved appwrite storage user id timestamp file name tested tested using docker image provided following step indicated documentation mandatory gif gif,0,0.903,0.097,0.4767,,,
https://api.github.com/repos/RocketChat/Rocket.Chat/pulls/14934,18,2019-07-05T20:18:11Z,2023-01-04T21:00:04Z,110508113,,6,118,15,26,0,0,1,"[New]

Closes #14893 

This allows showing of the away/offline/busy time on both direct messages and on the member list so that you can tell how long a user has been in a non-online status.

Note, you will need the currently under review PR #47 from Konecty/meteor-user-presence to test/use this",new close allows showing awayofflinebusy time direct message member list tell long user nononline status note need currently review pr testuse,0,1,0,0,,,
https://api.github.com/repos/indexexchange/ix-library-adapters/pulls/208,0,2020-09-24T16:57:23Z,2020-09-24T16:57:23Z,0,,2,42,3,1,0,0,1,"<!--
Thank you for your pull request. 
Please use ""[HTP-****] <Adapter Name>: Brief Description"" as the title of this pull request.
For example, 
[HTP-0001] Example Adapter: Code Refactor

Please make sure this pull request fulfills all of the requirements in the Index Exchange's 
Adapter Code Submission Guidelines. Please refer to the following link for more details:
https://knowledgebase.indexexchange.com/display/ADAPTER/Adapter+Code+Submission+Guidelines
-->

## Type of Change
<!-- Select an item by changing [ ] to [x] -->
- [ ] New adapter
- [ ] Feature Update
- [ ] Bug Fix
- [ ] Code Refactor
- [ x] Other

## Description of Change
<!-- Describe the changes in this pull request -->

- adding support for GDPR and CCPA


### Related Issue
<!-- This is an optional field. Delete this section if this pull request is not related to any issue. 
Please include the issue number after # below if this pull request is related to an issue -->
#
",thank pull request please use htp adapter name brief description title pull request example example adapter code refactor please make sure pull request fulfills requirement index exchange adapter code submission guideline please refer following link detail type change select item changing x new adapter feature update bug fix code refactor x description change describe change pull request adding support gdpr ccpa related issue optional field delete section pull request related issue please include issue number pull request related issue,0,0.773,0.227,0.9432,,,
https://api.github.com/repos/indexexchange/ix-library-adapters/pulls/207,0,2020-09-23T03:50:14Z,2020-09-23T03:50:14Z,0,,2,42,3,1,0,0,1,"<!--
Thank you for your pull request. 
Please use ""[HTP-****] <Adapter Name>: Brief Description"" as the title of this pull request.
For example, 
[HTP-0001] Example Adapter: Code Refactor

Please make sure this pull request fulfills all of the requirements in the Index Exchange's 
Adapter Code Submission Guidelines. Please refer to the following link for more details:
https://knowledgebase.indexexchange.com/display/ADAPTER/Adapter+Code+Submission+Guidelines
-->

## Type of Change
<!-- Select an item by changing [ ] to [x] -->
- [ ] New adapter
- [ ] Feature Update
- [ ] Bug Fix
- [ ] Code Refactor
- [ x] Other

## Description of Change
<!-- Describe the changes in this pull request -->
Adding GDPR and CCPA support to DMX adapter
### Related Issue
<!-- This is an optional field. Delete this section if this pull request is not related to any issue. 
Please include the issue number after # below if this pull request is related to an issue -->
#
",thank pull request please use htp adapter name brief description title pull request example example adapter code refactor please make sure pull request fulfills requirement index exchange adapter code submission guideline please refer following link detail type change select item changing x new adapter feature update bug fix code refactor x description change describe change pull request adding gdpr ccpa support dmx adapter related issue optional field delete section pull request related issue please include issue number pull request related issue,0,0.778,0.222,0.9432,,,
https://api.github.com/repos/michaelKurowski/visual-knowledge-database/pulls/25,1,2020-07-23T15:53:44Z,2020-07-25T21:00:44Z,191220,,8,158,57,15,0,0,1,"Resolves #8 

- [x] Add more OAuth providers
- [ ] Make provider agnostic user schema for database
- [ ] Create sessions
- [ ] Send session id and profile id to requester
- [ ] Test it",resolve x add oauth provider make provider agnostic user schema database create session send session id profile id requester test,0,0.783,0.217,0.5719,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/2,2,2018-03-02T09:02:02Z,2018-03-08T16:30:36Z,545314,,3,2496,13,47,0,0,1,This PR aims to allow users to request either an export for deleting their data or having their data exported. Staff members are then able to process a request.,pr aim allow user request either export deleting data data exported staff member able process request,0,0.888,0.112,0.2263,,,
https://api.github.com/repos/hyperloop-modules/titanium-admob/pulls/2,0,2018-05-30T10:54:02Z,2018-05-30T10:54:02Z,0,,1,43,15,4,0,0,1,"It would seem to work, even if there is not an effective way to understand if test advertising is really npa",would seem work even effective way understand test advertising really npa,0,0.763,0.237,0.4767,,,
https://api.github.com/repos/eueung/hugo-casper-two/pulls/35,0,2019-10-06T17:57:15Z,2019-10-06T17:57:15Z,0,,6,11,1,3,0,0,1,"Giving the options for theme users to make the theme respect privacy of visitors in case theme users are using Google Analytics.

The privacy settings for Google Analytics are explained here: https://gohugo.io/about/hugo-and-gdpr/#the-privacy-settings-explained
",giving option theme user make theme respect privacy visitor case theme user using google analytics privacy setting google analytics explained,0,0.766,0.234,0.6705,,,
https://api.github.com/repos/rapidpro/ureport/pulls/391,5,2018-11-16T12:48:20Z,2021-03-05T16:04:09Z,72587749,,2,978,1717,21,0,0,1,"This PR was a request from the Unicef team to enable super-admins to add Cookie Policy, Privacy Policy and Terms of Use in the U-Report platform. It will improve the GDPR compliance of the platform.

We designed it in a similar way of RapidPro does today, in this case, the only difference is that policies can be created in different languages and it will be displayed in the same language as the org that users are accessing to.",pr request unicef team enable superadmins add cookie policy privacy policy term use ureport platform improve gdpr compliance platform designed similar way rapidpro today case difference policy created different language displayed language org user accessing,0,0.871,0.129,0.5994,,,
https://api.github.com/repos/machbarmacher/gdpr-dump/pulls/48,1,2020-05-25T11:43:57Z,2021-06-22T05:35:44Z,33933107,,1,8,7,1,0,0,1,"hookTransformColumnValue was removed from ifsnop/mysqldump-php, so gdpr-dump no longer works with its latest version. This change ports gdpr-dump to use setTransformTableRowHook() which was introduced to mysqldump-php as a replacement.",removed ifsnopmysqldumpphp gdprdump longer work latest version change port gdprdump use introduced mysqldumpphp replacement,0,1,0,0,,,
https://api.github.com/repos/shuup/shuup/pulls/2086,1,2019-11-26T11:58:18Z,2021-08-03T19:18:04Z,53248786,,1,181,5,4,0,0,1,"Create contacts when ordering guest orders with gdpr active.
Also adds testing for the feature, as well as some text to admin

refs SHU-41",create contact ordering guest order gdpr active also add testing feature well text admin ref,0,0.635,0.365,0.7096,,,
https://api.github.com/repos/mario-platt/gdpr-patterns/pulls/1,0,2018-04-12T15:50:47Z,2018-04-12T15:52:17Z,90,,1,33,0,1,0,0,1,First version of governance model.,first version governance model,0,1,0,0,,,
https://api.github.com/repos/pkp/ojs/pulls/2106,2,2018-08-25T14:10:28Z,2021-02-18T01:58:42Z,78407294,,2,5,7,3,0,0,1,"@NateWr 

Issue: https://github.com/pkp/pkp-lib/issues/3624

third time the charm? Closed https://github.com/pkp/ojs/pull/2036

",issue third time charm closed,0,0.597,0.403,0.4019,,,
https://api.github.com/repos/floralvikings/jira-connector/pulls/236,1,2020-01-18T06:13:14Z,2020-06-22T04:29:48Z,13472194,,1,10,0,2,0,0,1,"As we know, Atlassian is in the process of changing and deprecating some API behavior to better comply with GDPR, they started by removing personal user data and adding accountIds instead.
Some APIs still return old user data but we can't know for sure when APIs will be completely changed.
Luckily, Atlassian has provided us with a way to test these changes and prepare.

This can be done by sending an HTTP header alongside requests (see [here](https://developer.atlassian.com/cloud/jira/platform/deprecation-notice-user-privacy-api-migration-guide/#testing-your-gdpr-changes)), which this PR enables.

You can read [here](https://developer.atlassian.com/cloud/jira/platform/deprecation-notice-user-privacy-api-migration-guide/) for other changes being performed, although it seems the announcement is pretty old",know atlassian process changing deprecating api behavior better comply gdpr started removing personal user data adding accountids instead apis still return old user data ca nt know sure apis completely changed luckily atlassian provided u way test change prepare done sending http header alongside request see pr enables read change performed although seems announcement pretty old,0,0.81,0.19,0.8996,,,
https://api.github.com/repos/kristofferR/bypass-paywalls-firefox/pulls/1,0,2019-06-26T13:37:18Z,2019-06-26T13:37:18Z,0,,1,16,1,1,0,0,1,"I've added a timeout to the GDPR bypass code, now it works properly in Firefox too.",added timeout gdpr bypass code work properly firefox,0,1,0,0,,,
https://api.github.com/repos/MLH/mlh-hackathon-organizer-guide/pulls/64,6,2018-04-19T19:04:00Z,2021-08-15T10:15:31Z,104857891,,6,205,0,3,0,0,1,"This has a checklist for organisers, as well as a more in depth explanation of each key part of the GDPR",checklist organiser well depth explanation key part gdpr,0,0.769,0.231,0.2732,,,
https://api.github.com/repos/OohooDevTeam/moodle-format_tabtopics/pulls/9,0,2018-11-28T03:03:38Z,2018-11-28T03:03:38Z,0,,1,45,1,2,0,0,1,Make the plugin compatible with Moodle 3.5 by adding the GDPR privacy API,make plugin compatible moodle adding gdpr privacy api,0,1,0,0,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/235,0,2018-11-03T01:33:25Z,2018-11-03T01:33:25Z,0,,1,3,1,2,0,0,1,"add gdpr_privacy_bar_link_text shortcode to customize ""Privacy Preferences"" link text in privacy bar",add shortcode customize privacy preference link text privacy bar,0,1,0,0,,,
https://api.github.com/repos/XINO-DPSR/open-source-marathon/pulls/38,5,2019-07-14T19:07:37Z,2019-07-15T04:57:07Z,35370,,15,119,0,7,0,0,1,Back-end feature solving privacy standard (GDPR) compliance issues.,backend feature solving privacy standard gdpr compliance issue,0,0.745,0.255,0.34,,,
