url,comments,created_at,updated_at,active_time,closed_at,commits,additions,deletions,changed_files,merged,closed,open,commits_not_bot,commit_prepro,negativeCommit,neutralCommit,positiveCommit,compoundCommit,,,compound_overall
https://api.github.com/repos/Tanaguru/complianz-gdpr/pulls/1,1,2020-11-02T15:20:55Z,2023-02-27T17:11:54Z,73187459,,9,154,90,5,0,0,1,"Init tng-a11y branch

A11y: fix HTML code

A11y: Replace focus on the button to open the cookie banner if the page is not reloaded

A11y: fix the style for hidden checkboxes that are not accessible with screen readers

A11y: Replace focus on the button only if cookies are accepted from the banner

Merge branch 'master' into tng-a11y

# Conflicts:
#	assets/css/cookieconsent.less
#	assets/css/cookieconsent.min.css
#	assets/js/complianz.js
#	assets/js/complianz.min.js
#	assets/js/cookieconfig-styling.js
#	assets/js/cookieconfig-styling.min.js
#	assets/js/cookieconsent.js
#	assets/js/cookieconsent.min.js
#	integrations/plugins/contact-form-7.php
#	templates/category-checkbox-square.php

update to 6.2.4

a11y fixes on cookiebanner

Merge branch 'master' into tng-a11y

",init branch fix html code replace focus button open cookie banner page reloaded fix style hidden checkboxes accessible screen reader replace focus button cooky accepted banner merge branch master conflict assetsjscomplianzjs update fix cookiebanner merge branch master,0.058,0.888,0.053,-0.0516,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/6,3,2018-03-19T14:02:14Z,2018-03-26T10:58:21Z,593767,,21,2937,68,53,0,0,1,"Include uuid in task export

Initial work on GDPR Consent

List builder for consent entities

Ensure consent agreement formatter links to correct revision

Add gdpr_consent library and show description

Add new tab for listing agreements

Allow submodules to modify menu structure

Add discovery for populating user ID in consent

Ensure edit functionality is disabled when trying to edit another user's consent without appropriate permissions

Implement implicit agreement UI

Missing semicolon

Null check

Ensure collapsing works with other themes

Fix indentation

My agreements

Required

Cleanup menu links for GDPR fields

Don't make gdpr notes required

By yanniboi: GDPR tasks module requires GDPR dump module for sanitation.

Begin adding consent log

Switch to using a revisioned entity reference for the log

",include uuid task export initial work gdpr consent list builder consent entity ensure consent agreement formatter link correct revision add gdprconsent library show description add new tab listing agreement allow submodules modify menu structure add discovery populating user id consent ensure edit functionality disabled trying edit another user consent without appropriate permission implement implicit agreement ui missing semicolon null check ensure collapsing work theme fix indentation agreement required cleanup menu link gdpr field nt make gdpr note required yanniboi gdpr task module requires gdpr dump module sanitation begin adding consent log switch using revisioned entity reference log,0.058,0.662,0.28,0.9716,,,
https://api.github.com/repos/naucon/grav-plugin-cookieconsent/pulls/11,5,2019-10-10T20:11:10Z,2021-06-21T19:22:52Z,53565102,,14,6250,36,15,0,0,1,"Updated underlying cookieconsent lib and add plugin settings to let the user deny or allow cookies by a callback hook

Text-Verschönerung

Text finetuning

text formatting

Merge branch 'master' into master

Describing a 2. way to disable tracking by evaluating the consent-cookie-value in the tracking code

text supplements

Added toggle to show revoke consent button

Merge pull request #1 from aricooperdavis/master

Added toggle to show revoke consent button

More explanation of ""opt-in""

updated unit tests, composer.lock added

united test corrected for grav v1.7, php-settings for unit tests taken from composer.json of getgrav/grav-plugin-admin

test: set php version for scrutinizer

avoid detecting pseudo bug in scrutinizer

",updated underlying cookieconsent lib add plugin setting let user deny allow cooky callback hook text finetuning text formatting merge branch master master describing way disable tracking evaluating consentcookievalue tracking code text supplement added toggle show revoke consent button merge pull request added toggle show revoke consent button explanation optin updated unit test composerlock added united test corrected grav phpsettings unit test taken composerjson test set php version scrutinizer avoid detecting pseudo bug scrutinizer,0.057,0.836,0.106,0.4404,,,
https://api.github.com/repos/RocketChat/Rocket.Chat/pulls/14934,18,2019-07-05T20:18:11Z,2023-01-04T21:00:04Z,110508113,,6,118,15,26,0,0,1,"Implemented StatusChangedTs



Adjusted test to handle new statusChangedTs field

Set defaults for utcOffset during user creation
Fixed missed initial setting of statusChangedTs for tests

Resolved issue with time not being in sync between auto-away user and other users for the auto-away user.

Fixed regression issue with moment's relativeTimeThreshold not being set before every call to humanize()

",implemented statuschangedts adjusted test handle new statuschangedts field set default utcoffset user creation fixed missed initial setting statuschangedts test resolved issue time sync autoaway user user autoaway user fixed regression issue moment set every call humanize,0.056,0.846,0.097,0.1531,,,
https://api.github.com/repos/zulnerub/Library/pulls/2,0,2020-10-12T14:44:57Z,2020-10-16T09:21:16Z,326179,,49,4108,0,25,0,0,1,"initilizing develop branch

adding .gitignore

removing .idea from git repo

added classes to match class diagram

added userRepository and userController, adding logic to them'

added validion for loging and registering users in userController class

added customException, initial login functionality and validation

adding javadoc to UserController.java

adding javadoc to enumeration classes BookGenre, BookCategory and Gender in folder enums

added javadoc to classes in exception folder and book folder

add javadoc to classes in folder model\common""

adding javadoc to classes in folder model\user

added java doc to UserRepository.class

added javadoc to Application class

added BookRepository class, added getIsbn method to Book class, changed the collection i nUserRepository from list to map

added BookController class

added BookController class and methods for creathing books.

adding searchByFirstName, searchByLastName and searchByFullName methods in the BookRepository class

implementing the borrow book flow - not complete yet

second comit for after setting java version - noting changed

adding target folder and .iml fail to .gitignore

 adding to gitignore

gitignore add

gitignore adding library.iml again

refactored bookRepository

removed no args constructors and added UserRegistryForm class

refactoring code after review

added javadoc where missing and minor refactoring of the code -empty lines spaces, etc.

changed uservalidation in userrepository

changed books to have only one Genre and categories are now called tags

added sample user login and create user in the Application class.

working on the application class

added functionality to cahnge the date by one day forward and sync all records for borrowed, offered and requested forms

added the search  methods for the books

added estimated time until book is freed

added banned users chech and functionality to ban users

refactoring code - minor formating

added first unit tests

changed constructor of controllers

removed getUserRepository method in UserController

added test for search by first/last/full name and genre name

added more tests to BookControllerTest

added all test I can think of so far to BookController

updated tests in BookControllerTests

added tests for book repository - in progress

added more tests to BookStoreTests

adding tests to BookRepositoryTests and refactoring BookRepository

updated tests after refactoring code

added test for request-offer-borrow-return functionality cicle

",initilizing develop branch adding gitignore removing idea git repo added class match class diagram added userrepository usercontroller adding logic added validion loging registering user usercontroller class added customexception initial login functionality validation adding javadoc usercontrollerjava adding javadoc enumeration class bookgenre bookcategory gender folder enums added javadoc class exception folder book folder add javadoc class folder modelcommon adding javadoc class folder modeluser added java doc userrepositoryclass added javadoc application class added bookrepository class added getisbn method book class changed collection nuserrepository list map added bookcontroller class added bookcontroller class method creathing book adding searchbyfirstname searchbylastname searchbyfullname method bookrepository class implementing borrow book flow complete yet second comit setting java version noting changed adding target folder iml fail gitignore adding gitignore gitignore add gitignore adding libraryiml refactored bookrepository removed args constructor added userregistryform class refactoring code review added javadoc missing minor refactoring code empty line space etc changed uservalidation userrepository changed book one genre category called tag added sample user login create user application class working application class added functionality cahnge date one day forward sync record borrowed offered requested form added search method book added estimated time book freed added banned user chech functionality ban user refactoring code minor formating added first unit test changed constructor controller removed getuserrepository method usercontroller added test search firstlastfull name genre name added test bookcontrollertest added test think far bookcontroller updated test bookcontrollertests added test book repository progress added test bookstoretests adding test bookrepositorytests refactoring bookrepository updated test refactoring code added test functionality cicle,0.054,0.917,0.029,-0.7579,,,
https://api.github.com/repos/singular-labs/ios-sample-app/pulls/6,0,2021-11-19T23:06:01Z,2021-12-01T06:02:48Z,975407,,14,990,240,51,0,0,1,"Update to SDK Version 11.0.1 and added ATT Prompt

Updated Singular Config and added OpenURL Entry Point with Deeplink Support

Updated handleSingularLink function to fix nil value error from passthrough causing crash when passes to NSDictionary.

Add ESP Tracking Domain support to the Constants.h file

Updated the Identitiy Controller to Display Data Privacy Toggles and Device Identifier Info with Share feature.

Updated Layout Constraints

Updated Custom Event Controller with Event Length Validation

Update Revenue Controller

Updated Constraints to support iPhone SE 2nd Gen to current.

Updated Logging and Comments

Updated Readme

Added new additions to what is covered in the Sample App.

Adding App Icon Set

Adding App Icon Set

Updates to satisfy comments.

",update sdk version added att prompt updated singular config added openurl entry point deeplink support updated handlesingularlink function fix nil value error passthrough causing crash pass nsdictionary add esp tracking domain support constantsh file updated identitiy controller display data privacy toggle device identifier info share feature updated layout constraint updated custom event controller event length validation update revenue controller updated constraint support iphone se gen current updated logging comment updated readme added new addition covered sample app adding app icon set adding app icon set update satisfy comment,0.053,0.791,0.155,0.8519,,,
https://api.github.com/repos/nottinghamtec/Main-Website/pulls/80,5,2018-05-28T19:43:53Z,2023-01-12T15:13:19Z,145999766,,4,278,168,9,0,0,1,"Update gemfile to remove vulnerabilities

Update versions of Go, Hugo and htmltest.

Hugo 0.41 includes new privacy tools to help with GDPR compliance.

Add new privacy and cookies policies.

Update the footer to reflect these changes.

Update the TOC to support lots of sub headings.

Fix cookies typo from @FreneticScribbler

",update gemfile remove vulnerability update version go hugo htmltest hugo includes new privacy tool help gdpr compliance add new privacy cooky policy update footer reflect change update toc support lot sub heading fix cooky typo,0.048,0.814,0.137,0.5423,,,
https://api.github.com/repos/michnhokn/kirby3-cookie-banner/pulls/11,2,2021-10-14T23:14:02Z,2021-10-21T16:05:13Z,579071,,9,17463,3034,6,0,0,1,"install Parcel locally

implement dynamic client side (de)activation of script tags

fix CookieModal instantiation when script is loaded async

assets production build

refactor data attribute naming

add some (rough) documentation to the readme

add more info to the documentation

add missing support for javascript tags with inline code

assets production build

",install parcel locally implement dynamic client side de activation script tag fix cookiemodal instantiation script loaded async asset production build refactor data attribute naming add rough documentation readme add info documentation add missing support javascript tag inline code asset production build,0.045,0.742,0.212,0.7964,,,
https://api.github.com/repos/infosware/challenge/pulls/1,0,2021-12-16T22:25:54Z,2021-12-20T20:31:36Z,338742,,16,1183,38,37,0,0,1,"added Service layer between controller and repo
added back-end pagination functionality
added js libs for templating and date manipulation

added js functionality to load users and calculate the pagination
added some styling

added partials
pagination complete

added missing new files to solution

small refactoring of DEFAULT values

pagination options refactoring

added general API functionality and ExternalContactsApi endpoints

small FE endpoint refactoring

refactored old HttpWebRequest to IHttpClientFactory

added Polly for service call retries

added requestGDPR and requestGDPRDelete flows
added UI buttons for requests and toastr for notifications

added UserServiceTests
removed unnecessary GDPR delete flow

extracting viewmodels

moved AppSettings to Infrastructure

removed unnecessary using and Helpers folder

removed duplicate Viewmodels from Models folder
removed unnecessary ApiException.cs
removed unused using statements

",added service layer controller repo added backend pagination functionality added j libs templating date manipulation added j functionality load user calculate pagination added styling added partial pagination complete added missing new file solution small refactoring default value pagination option refactoring added general api functionality externalcontactsapi endpoint small fe endpoint refactoring refactored old httpwebrequest ihttpclientfactory added polly service call retries added requestgdpr requestgdprdelete flow added ui button request toastr notification added userservicetests removed unnecessary gdpr delete flow extracting viewmodels moved appsettings infrastructure removed unnecessary using helper folder removed duplicate viewmodels model folder removed unnecessary apiexceptioncs removed unused using statement,0.043,0.888,0.069,0.4019,,,
https://api.github.com/repos/kmccurdy/techdsc/pulls/13,0,2018-11-10T17:26:31Z,2018-11-10T17:26:31Z,0,,5,18,21,1,0,0,1,"Feedback F18: reframe

following suggestions in [F18](https://github.com/kmccurdy/techdsc/wiki/F18-Feedback-from-Claudio-A.-via-e-mail-and-github), move away from short- and long-term to regulatory vs institution building

F18: Remove current references

Following [F18](https://github.com/kmccurdy/techdsc/wiki/F18-Feedback-from-Claudio-A.-via-e-mail-and-github), remove (most) links and references to current events. Some are left in for illustration.

F12: update algorithmic opt-out

Responding to points from [F12](https://github.com/kmccurdy/techdsc/wiki/F12-e-mail-by-Benjamin-K.). I'm not quite happy with the updated version either - I think the scope of this claim needs to be better thought-out, but the principle it reflects is important, so it's worth keeping in

new edit: ban AI from courtroom

not from any feedback, but after reading [this article](https://www.currentaffairs.org/2018/11/what-you-have-to-fear-from-artificial-intelligence) it seemed like a good thing to include

Replace open question on 'data' with options

Swapped out for clarification, as this part was just an open question. There are some viable ideas here, but they will probably end up being explored in part 1.

",feedback reframe following suggestion move away short longterm regulatory v institution building remove current reference following remove link reference current event left illustration update algorithmic optout responding point quite happy updated version either think scope claim need better thoughtout principle reflects important worth keeping new edit ban ai courtroom feedback reading article seemed like good thing include replace open question data option swapped clarification part open question viable idea probably end explored part,0.043,0.768,0.189,0.8858,,,
https://api.github.com/repos/nealrobbins/liferay-portal/pulls/1,0,2018-11-20T20:56:55Z,2018-12-01T00:46:16Z,877761,,14,369,0,7,0,0,1,"LPS-86822 user-associated-data-api - annotates UADComponent

LPS-86822 user-associated-data-api - annotates UADAnonymizer

LPS-86822 user-associated-data-api - annotates UADExporter

LPS-86822 user-associated-data-api - annotates UADDisplay

LPS-86822 user-associated-data-api - annotates DynamicQueryUADAnonymizer

LPS-86822 user-associated-data-api - annotates DynamicQueryUADExporter

LPS-86822 user-associated-data-api - annotates BaseModelUADDisplay

LPS-86822 user-associated-data-api - adds '@review' tags

LPS-86822 user-associated-data-api - updates the ""return"" langauge to avoid referring to specific count and collection types

LPS-86822 user-associated-data-api - replaces usage of ""userId"" with ""primary key of a user""

LPS-86201 Documentation: Enable filtering and sorting of reviewable personal data in data erasure process

LPS-86201 user-associated-data-api - UADDisplay - makes wording consistent

LPS-86201 user-associated-data-api - BaseModelUADDisplay - annotates the new abstract methods

LPS-86201 user-associated-data-api - BaseModelUADDisplay - adds @review tags

",annotates uadcomponent annotates uadanonymizer annotates uadexporter annotates uaddisplay annotates annotates annotates basemodeluaddisplay add tag update return langauge avoid referring specific count collection type replaces usage userid primary key user documentation enable filtering sorting reviewable personal data data erasure process uaddisplay make wording consistent basemodeluaddisplay annotates new abstract method basemodeluaddisplay add tag,0.042,0.958,0,-0.296,,,
https://api.github.com/repos/webdevlaw/open-source-privacy-standards/pulls/3,1,2019-02-06T12:44:14Z,2019-02-20T10:01:43Z,1199849,,1,3,1,1,0,0,1,"Update README.md

I believe it is important not to miss out GDPR, as the most comprehensive, relevant and up-to-date legal source.
Maybe the regulation itself in some cases seems to be a bit too ""legal"", but there are some really useful, easy to understand and reliable sources. Eg. one of the bests is ICO's guide: https://ico.org.uk/for-organisations/guide-to-data-protection/

",update readmemd believe important miss gdpr comprehensive relevant uptodate legal source maybe regulation case seems bit legal really useful easy understand reliable source eg one best ico guide,0.041,0.513,0.446,0.9296,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/9,0,2018-04-30T14:04:34Z,2018-05-01T07:04:18Z,61184,,21,2075,471,40,0,0,1,"By yanniboi: Started building out task entities.

By yanniboi: Task entity ui with bundles.

By yanniboi: Central GDPR menu item for all features.

By yanniboi: GDPR Dump module with data sanitizers.

By yanniboi: GDPR Fields module for ctools plugins for field data discovery and traversal.

By yanniboi: Added task processing for removal and export as well as views integration.

By yanniboi: Added default field exports for some user fields.

By yanniboi: Added export log module to track gdpr views data exports.

By yanniboi: Fix php coding standard.

By yanniboi: Various updates.

By yanniboi: Fix field list with fieldsets.

By zserno: Added consent module.

By yanniboi: Updated consent UI controller.

By yanniboi: Updated fields list page with better entity filter.

By yanniboi: Make consent agreements exportable.

By yanniboi: Updated some sanitizers.

By yanniboi: Remove non newwine specific modules for now.

By yanniboi: Remove duplicate plugin data.

By yanniboi: Fix faulty rebase.

By yanniboi: PHPCS review.

By zserno: Revisioning updates.

",yanniboi started building task entity yanniboi task entity ui bundle yanniboi central gdpr menu item feature yanniboi gdpr dump module data sanitizers yanniboi gdpr field module ctools plugins field data discovery traversal yanniboi added task processing removal export well view integration yanniboi added default field export user field yanniboi added export log module track gdpr view data export yanniboi fix php coding standard yanniboi various update yanniboi fix field list fieldsets zserno added consent module yanniboi updated consent ui controller yanniboi updated field list page better entity filter yanniboi make consent agreement exportable yanniboi updated sanitizers yanniboi remove non newwine specific module yanniboi remove duplicate plugin data yanniboi fix faulty rebase yanniboi phpcs review zserno revisioning update,0.038,0.853,0.109,0.7906,,,
https://api.github.com/repos/GridtNetwork/gridt-client/pulls/78,10,2020-04-26T08:18:41Z,2020-09-30T17:25:52Z,13597631,,7,486,3,18,0,0,1,"Add a privacy policy which should cover the basic GDPR protection rights.

Update PRIVACY_POLICY.md

I edited the file quite rigorously to better reflect what applies to us.

Create about page

Create privacy policy modal

Merge branch 'Issue-26' of https://github.com/GridtNetwork/gridt-client into Issue-26

Show privacy policy and require approval upon registration

Improve code quality

",add privacy policy cover basic gdpr protection right update privacypolicymd edited file quite rigorously better reflect applies u create page create privacy policy modal merge branch show privacy policy require approval upon registration improve code quality,0.038,0.658,0.304,0.893,,,
https://api.github.com/repos/solal-2020/jobs/pulls/1,1,2020-12-24T09:00:35Z,2020-12-24T09:29:55Z,1760,,4,102,9,4,0,0,1,"Updating `returns dependencies` test

- Moving the test to a new payload
- Old test only checked first level dependencies
- New test checks sub dependencies as well
- Introducing desired data structure

Creating a naive implementation of the NPM version parser

- The `versionParser` function is implemented as a stand alone module.
- It takes a ""raw version"" number from the package registry and turns it into a simple version number.

Creating the `Dependency` type

- The `Dependency` type represents dependency objects.
- Attributes are: name, version and attached dependencies.
- Using an interface as we need a self reference.

Fetching child packages as part of the `/package` endpoint

- Creating a recursive function to retrieve entire dependency branches.
- Each cycle makes a network call.
- Each cycle creates a number of new cycles based on the list of dependencies found.
- The function returns when the ""bottom dependency"" is hit, meaning when we reach a node that does not have any dependency.

",updating return dependency test moving test new payload old test checked first level dependency new test check sub dependency well introducing desired data structure creating naive implementation npm version parser versionparser function implemented stand alone module take raw version number package registry turn simple version number creating dependency type dependency type represents dependency object attribute name version attached dependency using interface need self reference fetching child package part package endpoint creating recursive function retrieve entire dependency branch cycle make network call cycle creates number new cycle based list dependency found function return bottom dependency hit meaning reach node dependency,0.038,0.798,0.164,0.8316,,,
https://api.github.com/repos/vishthemenon/plebs/pulls/16,0,2019-08-08T11:38:24Z,2019-08-08T13:08:18Z,5394,,18,16924,901,188,0,0,1,"Integrate standard users into existing models and controllers (#6)

* Added relation between users and posts

Each user has many users

* Added relation between subjects and users

In future will allow users to save a list of subjects.

Uses a has_and_belongs_to_many relationship.

* Integrated users into post creation

Also added dialogue in subjects show view to create posts

* Added mini navbar and user authentication checks

A user cannot access the website without logging in.

Navbar at top allows user to log out

* Added user checks when editing a post

* Added Username to Post Page

Created likes model and appropriate associations

Added neccessary validations to make duplicate likes impossible

Added likes for posts

Added and implemented posts controller

User can now like and unlike posts

Remove blank test fixtures to fix test errors

Fix for activeadmin

Remove authenticate_user from ApplicationController

Add comments (#7)

* Created comment model

Appropriate associations, each post having many comments

* Added and implemented comments controller

Accessible from post page. CRUD actions implemented

* Associated users and comments

Each user has_many comments

* Integrated users into comments controller and view

Controller now checks for permissions of current_user

* Made comment association with parent polymorphic

In future will make it easier to add comments to other models

Implemented for association with posts

* Removed useless views

* Removed useless comment controller actions

Not required as comments are to be created and edited using an ajax request

* Corrected routes file

* Made permission checking method communal

Moved to application controller

Implement likes (#8)

* Added relation between users and posts

Each user has many users

* Added relation between subjects and users

In future will allow users to save a list of subjects.

Uses a has_and_belongs_to_many relationship.

* Integrated users into post creation

Also added dialogue in subjects show view to create posts

* Added mini navbar and user authentication checks

A user cannot access the website without logging in.

Navbar at top allows user to log out

* Added user checks when editing a post

* Added Username to Post Page

* Created likes model and appropriate associations

Added neccessary validations to make duplicate likes impossible

Added likes for posts

* Added and implemented posts controller

User can now like and unlike posts

Add modified vendor assets

Add vendor assets to rails sprockets pipeline

Add devise styleing (WIP)

Patch weird vendor styling

Removed non-existant route from posts view

Merge branch 'master' of https://github.com/vishthemenon/plebs

Fixed permission checking method

Used when checking that the user attempting to edit an object is the author

Erroneously used self beforehand

Merge pull request #12 from vishthemenon/permission_check_fix

Fixed permission checking method

Add privacy_policy field to user table

Validation added to make sure user has accepted it

Made user have to accept privacy policy on signup

",integrate standard user existing model controller added relation user post user many user added relation subject user future allow user save list subject us hasandbelongstomany relationship integrated user post creation also added dialogue subject show view create post added mini navbar user authentication check user access website without logging navbar top allows user log added user check editing post added username post page created like model appropriate association added neccessary validation make duplicate like impossible added like post added implemented post controller user like unlike post remove blank test fixture fix test error fix activeadmin remove authenticateuser add comment created comment model appropriate association post many comment added implemented comment controller accessible post page crud action implemented associated user comment user hasmany comment integrated user comment controller view controller check permission currentuser made comment association parent polymorphic future make easier add comment model implemented association post removed useless view removed useless comment controller action required comment created edited using ajax request corrected route file made permission checking method communal moved application controller implement like added relation user post user many user added relation subject user future allow user save list subject us hasandbelongstomany relationship integrated user post creation also added dialogue subject show view create post added mini navbar user authentication check user access website without logging navbar top allows user log added user check editing post added username post page created like model appropriate association added neccessary validation make duplicate like impossible added like post added implemented post controller user like unlike post add modified vendor asset add vendor asset rail sprocket pipeline add devise styleing wip patch weird vendor styling removed nonexistant route post view merge branch master fixed permission checking method used checking user attempting edit object author erroneously used self beforehand merge pull request fixed permission checking method add privacypolicy field user table validation added make sure user accepted made user accept privacy policy signup,0.036,0.788,0.176,0.9916,,,
https://api.github.com/repos/webdevops/TYPO3-metaseo/pulls/526,0,2018-06-01T11:11:53Z,2018-06-02T10:33:08Z,84075,,5,23,3,4,0,0,1,"[FEATURE] Add Google Analytics Opt-Out for GDPR

Add 'services.googleAnalytics.optoutCode = 0' to enable the Opt-Out-Code via Constants Editor

[FEATURE] Add Google Analytics Opt-Out for GDPR

Add Constant to Typoscript
Add Variable 'gaOptOutCode' to FLUIDTEMPLATE

[FEATURE] Add Google Analytics Opt-Out-Code for GDPR

Add $this->cObj->data['gaOptOutCode'] = (int)!empty($gaConf['optoutCode']); for the Template

[FEATURE] Add Google Analytics Opt-Out for GDPR

Add the Opt-Out-Code to the Template

Update ServiceGoogleAnalytics.html

Corect

",feature add google analytics optout gdpr add enable optoutcode via constant editor feature add google analytics optout gdpr add constant typoscript add variable gaoptoutcode fluidtemplate feature add google analytics optoutcode gdpr add cobj data gaoptoutcode int empty gaconf optoutcode template feature add google analytics optout gdpr add optoutcode template update corect,0.035,0.965,0,-0.2023,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/7,0,2018-03-27T09:48:15Z,2018-04-16T08:28:04Z,1723189,,19,2002,183,51,0,0,1,"Introduce config entity for managing GDPR settings.

Tidy up

Allow field list to filter out unconfigured fields and include notes

Formatting

Change default on field list to include not configured. Fixed issue with missing method on versions older than 8.5

Anonymizer should use new GDPR setting api

Initial work on data export logging/auditing

Cleanup

Add on demand loading for users

Remove hard-coded user id

Don't try and do the export on the initial creation

Add Requested By field to task

Begin cleaning up permissions

Add ability to incldue notes when creating GDPR requests on behalf of someone else

Raise events when Tasks are complete and add extra notes field to consent agreement

Add dependency

By yanniboi: Apply entity bundle constraint when gathering context relationships.

By yanniboi: Fixed module dependencies.

Clean up setField definition

",introduce config entity managing gdpr setting tidy allow field list filter unconfigured field include note formatting change default field list include configured fixed issue missing method version older anonymizer use new gdpr setting api initial work data export loggingauditing cleanup add demand loading user remove hardcoded user id nt try export initial creation add requested field task begin cleaning permission add ability incldue note creating gdpr request behalf someone else raise event task complete add extra note field consent agreement add dependency yanniboi apply entity bundle constraint gathering context relationship yanniboi fixed module dependency clean setfield definition,0.034,0.815,0.151,0.891,,,
