url,title_not_bot,title_prepro,negativeTitle,neutralTitle,positiveTitle,compoundTitle,,,,
https://api.github.com/repos/mautic/mautic/pulls/12042,AJAX requests use the site_url instead of the current domain [backport],ajax request use siteurl instead current domain backport,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12039,TPROD 312/TPROD 351 - CoreBundle Helper templates cleanup,tprod corebundle helper template cleanup,0,0.625,0.375,0.34,,,,
https://api.github.com/repos/mautic/mautic/pulls/12038,Using read replicas when available,using read replica available,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12037,AJAX requests use the site_url instead of the current domain,ajax request use siteurl instead current domain,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12033,"Fix npm dependencies: deinstall grunt-remove, update grunt ",fix npm dependency deinstall gruntremove update grunt,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12032,TPROD-363: Deleting unused php templates,deleting unused php template,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12026,Fix change date modified If last_active date change,fix change date modified lastactive date change,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12025,Fix characters in segment name and filters,fix character segment name filter,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12010,Avoiding exceptions when the value of the choice field is null,avoiding exception value choice field null,0.273,0.455,0.273,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12009,"Fix Email sent, DNC and UTM report filters",fix email sent dnc utm report filter,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12008,WIP: Remove Deprecation For EnvLoader,wip remove deprecation envloader,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12003,Fix for error caused by null date_left in template,fix error caused null dateleft template,0.351,0.649,0,-0.4019,,,,
https://api.github.com/repos/mautic/mautic/pulls/12002,Get request variables from query instead of request.,get request variable query instead request,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/12000,Support lock for mautic:custom-field:create-column command,support lock mautic customfield createcolumn command,0,0.649,0.351,0.4019,,,,
https://api.github.com/repos/mautic/mautic/pulls/11999,Dpmma 1743 focus actions on contact timeline,dpmma focus action contact timeline,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11998,Dpmma 1743 focus action on contact timeline,dpmma focus action contact timeline,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11995,Custom Objects export fix for M5,custom object export fix,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11994,Cache bundle add symfony 4 redis tag aware adapter,cache bundle add symfony redis tag aware adapter,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11990,A/B test enhancements,ab test enhancement,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11989,Custom object export fix,custom object export fix,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11970,WIP: Upgrade to Symfony 5,wip upgrade symfony,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11965,Add delivered count to email stats,add delivered count email stats,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11963,Add exit code to some mautic commands,add exit code mautic command,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11948,Fix replace trackable tokens from longest to short,fix replace trackable token longest short,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11947,Minify HTML email,minify html email,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11946,Disabled send button from list If sending in background,disabled send button list sending background,0,1,0,0,,,,
https://api.github.com/repos/mautic/mautic/pulls/11945,Focus item click conversion rate,focus item click conversion rate,0,1,0,0,,,,
https://api.github.com/repos/mageplaza/magento-2-email-attachments/pulls/35,add default encoding value,add default encoding value,0,0.556,0.444,0.34,,,,
https://api.github.com/repos/mageplaza/magento-2-email-attachments/pulls/34,Update MailEvent.php,update maileventphp,0,1,0,0,,,,
https://api.github.com/repos/mageplaza/magento-2-email-attachments/pulls/18,Fixing UTF-8 encoding for adress list,fixing encoding adress list,0,1,0,0,,,,
https://api.github.com/repos/mageplaza/magento-2-email-attachments/pulls/14,Fix issue #11,fix issue,0,1,0,0,,,,
https://api.github.com/repos/mageplaza/magento-2-email-attachments/pulls/8,Feature: make terms and conditions filename configurable,feature make term condition filename configurable,0,1,0,0,,,,
https://api.github.com/repos/mageplaza/magento-2-email-attachments/pulls/7,Call setPartsToBody reliably to fix issue #5,call setpartstobody reliably fix issue,0,1,0,0,,,,
https://api.github.com/repos/GridtNetwork/gridt-client/pulls/185,165 category api,category api,0,1,0,0,,,,
https://api.github.com/repos/GridtNetwork/gridt-client/pulls/183,Add location & categories & tests to add movement,add location category test add movement,0,1,0,0,,,,
https://api.github.com/repos/GridtNetwork/gridt-client/pulls/179,Create a settings page,create setting page,0,0.488,0.512,0.2732,,,,
https://api.github.com/repos/GridtNetwork/gridt-client/pulls/174,135 subscription audit,subscription audit,0,1,0,0,,,,
https://api.github.com/repos/GridtNetwork/gridt-client/pulls/85,Create about page with tutorial and credits,create page tutorial credit,0,0.299,0.701,0.5719,,,,
https://api.github.com/repos/ptrkvsky/ramen-prismic/pulls/3,,,,,,,,,,
https://api.github.com/repos/ptrkvsky/ramen-prismic/pulls/1,,,,,,,,,,
https://api.github.com/repos/ministryofjustice/dps-data-compliance/pulls/388,Test compose - run `run_local.sh` to test,test compose run runlocalsh test,0,1,0,0,,,,
https://api.github.com/repos/jaketrent/html-webpack-template/pulls/88,Update README.md,update readmemd,0,1,0,0,,,,
https://api.github.com/repos/jaketrent/html-webpack-template/pulls/87,feat: new optional parameter appMountAttrs,feat new optional parameter appmountattrs,0,1,0,0,,,,
https://api.github.com/repos/jaketrent/html-webpack-template/pulls/83,Making template compatible with `html-webpack-plugin` injection,making template compatible htmlwebpackplugin injection,0,1,0,0,,,,
https://api.github.com/repos/jaketrent/html-webpack-template/pulls/77,"fix: inline manifest, issue 75",fix inline manifest issue,0,1,0,0,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/5088,Do not preserve capabilities when changing credentials,preserve capability changing credential,0,1,0,0,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/5045,GnuTLS: add ip address san support,gnutls add ip address san support,0,0.649,0.351,0.4019,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/5033,gtls: add IP address SAN support,gtls add ip address san support,0,0.649,0.351,0.4019,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/5012,imfile: Fix external dir's fd leaking,imfile fix external dir fd leaking,0,1,0,0,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4783,Introduce dynamic configuartion reload global option,introduce dynamic configuartion reload global option,0,0.658,0.342,0.3818,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4668,WiP: Add support for wolfSSL for TLS.,wip add support wolfssl tl,0,0.597,0.403,0.4019,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4502,Fix incorrect coercing of json-object int to uint32 in sparse-array-lookup-table implementation,fix incorrect coercing jsonobject int implementation,0,1,0,0,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4307,[WIP/RFC] ossl: initial OCSP support,wiprfc ossl initial ocsp support,0,0.597,0.403,0.4019,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4037,omfwd: Allow configurable TLS SNI,omfwd allow configurable tl sni,0,0.678,0.322,0.2263,,,,
https://api.github.com/repos/redtux/gdpr-registry-app/pulls/1,,,,,,,,,,
https://api.github.com/repos/h5p/h5p-video/pulls/75,Add initial Warpwire integration,add initial warpwire integration,0,1,0,0,,,,
https://api.github.com/repos/h5p/h5p-video/pulls/69,New features: Add accessibility improvements,new feature add accessibility improvement,0,0.571,0.429,0.4588,,,,
https://api.github.com/repos/h5p/h5p-video/pulls/68,Stop calling pause() before play promise resolved,stop calling pause play promise resolved,0.208,0.189,0.604,0.4939,,,,
https://api.github.com/repos/h5p/h5p-video/pulls/66,HLS and Schema.org support,hl schemaorg support,0,0.426,0.574,0.4019,,,,
https://api.github.com/repos/h5p/h5p-video/pulls/55,Enable fullscreen button for embedded youtube-videos,enable fullscreen button embedded youtubevideos,0,1,0,0,,,,
https://api.github.com/repos/h5p/h5p-video/pulls/51,Nanoo.tv video support,nanootv video support,0,0.426,0.574,0.4019,,,,
https://api.github.com/repos/h5p/h5p-video/pulls/25,Add getCurrentState function for video,add getcurrentstate function video,0,1,0,0,,,,
https://api.github.com/repos/h5p/h5p-video/pulls/17,Add xapi video verbs,add xapi video verb,0,1,0,0,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/282,Check for cookie URI encoded by js-cookie,check cookie uri encoded jscookie,0,1,0,0,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/279,Changed behaviour of cross in bar,changed behaviour cross bar,0,1,0,0,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/252,Test with latest WordPress,test latest wordpress,0,1,0,0,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/245,Dispatch custom event when user accepts the policy,dispatch custom event user accepts policy,0,0.685,0.315,0.3182,,,,
https://api.github.com/repos/audrasjb/gdpr-data-request-form/pulls/32,Enable translations (incl. Dutch translation),enable translation incl dutch translation,0,1,0,0,,,,
https://api.github.com/repos/audrasjb/gdpr-data-request-form/pulls/31,Remove enqueues php,remove enqueues php,0,1,0,0,,,,
https://api.github.com/repos/audrasjb/gdpr-data-request-form/pulls/30,Delete data-request.php at base of plugin,delete datarequestphp base plugin,0,1,0,0,,,,
https://api.github.com/repos/audrasjb/gdpr-data-request-form/pulls/29,Updated Plugin Headers,updated plugin header,0,1,0,0,,,,
https://api.github.com/repos/audrasjb/gdpr-data-request-form/pulls/28,Merge the enqueue calls into one function,merge enqueue call one function,0,1,0,0,,,,
https://api.github.com/repos/audrasjb/gdpr-data-request-form/pulls/27,Minor JS Improvements,minor j improvement,0,0.25,0.75,0.4588,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1036,Add a note to the README about the new website.,add note readme new website,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1035,Autofix: upgrade-rustup-toolchain,autofix,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1034,Autofix: trailing-spaces,autofix trailingspaces,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1033,"Fix plurals, change header",fix plural change header,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1029,fix some other mistakes in careers,fix mistake career,0.545,0.455,0,-0.34,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1028,Fix capitalization mistake in careers,fix capitalization mistake career,0.444,0.556,0,-0.34,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1027,Fix capitalization mistake in PricingBoxes,fix capitalization mistake pricingboxes,0.444,0.556,0,-0.34,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1024,Document .editorconfig as alternative to settings.json,document editorconfig alternative settingsjson,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1019,Console animation v1,console animation,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1018,Rebrand,rebrand,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1007,[WIP][docs] Suggest helpful VSCode extensions for PHP / Symfony developers,wip doc suggest helpful vscode extension php symfony developer,0,0.741,0.259,0.4215,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/993,[self-hosted] Add upgrade notes,selfhosted add upgrade note,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/950,adjust table for mobile view.,adjust table mobile view,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/932,make site valid in accordance to W3C validator.,make site valid accordance validator,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/852,add julius volz tweet + fix the dots coloring.,add julius volz tweet fix dot coloring,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/837,wip: make ports config more stable.,wip make port config stable,0,0.645,0.355,0.296,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/823,self host fonts for better performance.,self host font better performance,0,0.58,0.42,0.4404,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/820,update get started section.,update get started section,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/811,Document Red Hat user namespace configurations,document red hat user namespace configuration,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/707,Workflow enhancements,workflow enhancement,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/645,firebase: init,firebase init,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/639,Make the Gitpod site a PWA,make gitpod site pwa,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/637,[docs] Fix table scaling for languages and frameworks,doc fix table scaling language framework,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/597,[WIP] [Blog] Caching Cargo Run,wip blog caching cargo run,0,1,0,0,,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/497,[docs] Dockerfile in Gitpod,doc dockerfile gitpod,0,1,0,0,,,,
https://api.github.com/repos/LibraryCarpentry/lc-overview/pulls/35,kristindawn 01addition,kristindawn,0,1,0,0,,,,
https://api.github.com/repos/giorgiosironi/phpunit-selenium/pulls/446,Add phpcs + fix code,add phpcs fix code,0,1,0,0,,,,
https://api.github.com/repos/giorgiosironi/phpunit-selenium/pulls/442,Fix composer.json file by removing extraneous comma,fix composerjson file removing extraneous comma,0,1,0,0,,,,
https://api.github.com/repos/giorgiosironi/phpunit-selenium/pulls/433,Use Sauce on Travis and Selenium docker for local testing,use sauce travis selenium docker local testing,0,1,0,0,,,,
https://api.github.com/repos/giorgiosironi/phpunit-selenium/pulls/391,Update session timeouts ( page load ),update session timeouts page load,0,1,0,0,,,,
https://api.github.com/repos/mvpoland/adyen-ios/pulls/3,Feature/add polish translations,featureadd polish translation,0,1,0,0,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/5088,Do not preserve capabilities when changing credentials,preserve capability changing credential,0,1,0,0,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/5045,GnuTLS: add ip address san support,gnutls add ip address san support,0,0.649,0.351,0.4019,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/5033,gtls: add IP address SAN support,gtls add ip address san support,0,0.649,0.351,0.4019,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/5012,imfile: Fix external dir's fd leaking,imfile fix external dir fd leaking,0,1,0,0,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4783,Introduce dynamic configuartion reload global option,introduce dynamic configuartion reload global option,0,0.658,0.342,0.3818,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4668,WiP: Add support for wolfSSL for TLS.,wip add support wolfssl tl,0,0.597,0.403,0.4019,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4502,Fix incorrect coercing of json-object int to uint32 in sparse-array-lookup-table implementation,fix incorrect coercing jsonobject int implementation,0,1,0,0,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4307,[WIP/RFC] ossl: initial OCSP support,wiprfc ossl initial ocsp support,0,0.597,0.403,0.4019,,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4037,omfwd: Allow configurable TLS SNI,omfwd allow configurable tl sni,0,0.678,0.322,0.2263,,,,
https://api.github.com/repos/EpiLink/EpiLink/pulls/337,,,,,,,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/282,Check for cookie URI encoded by js-cookie,check cookie uri encoded jscookie,0,1,0,0,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/279,Changed behaviour of cross in bar,changed behaviour cross bar,0,1,0,0,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/252,Test with latest WordPress,test latest wordpress,0,1,0,0,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/245,Dispatch custom event when user accepts the policy,dispatch custom event user accepts policy,0,0.685,0.315,0.3182,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/282,Check for cookie URI encoded by js-cookie,check cookie uri encoded jscookie,0,1,0,0,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/279,Changed behaviour of cross in bar,changed behaviour cross bar,0,1,0,0,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/252,Test with latest WordPress,test latest wordpress,0,1,0,0,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/245,Dispatch custom event when user accepts the policy,dispatch custom event user accepts policy,0,0.685,0.315,0.3182,,,,
https://api.github.com/repos/HealYouDown/flask-statistics/pulls/12,Adding group_by index for postgres.,adding groupby index postgres,0,1,0,0,,,,
https://api.github.com/repos/HealYouDown/flask-statistics/pulls/9,,,,,,,,,,
https://api.github.com/repos/HealYouDown/flask-statistics/pulls/2,Add function for saving to db,add function saving db,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16306,Implement falco rules and decoder,implement falco rule decoder,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16298,wazuh control options,wazuh control option,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16297,Automatic tool for changing the syntax of decoders,automatic tool changing syntax decoder,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16296,15337 avoid handles inheritance,avoid handle inheritance,0.524,0.476,0,-0.296,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16286,Logcollector modified to collect normal logs as json objects,logcollector modified collect normal log json object,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16284,Remove group and group_hash columns from agent table,remove group grouphash column agent table,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16268,Fix agent starts with an invalid fim configuration,fix agent start invalid fim configuration,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16264,Add new command to get active cluster.json configuration,add new command get active clusterjson configuration,0,0.69,0.31,0.4019,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16257,Fix error in Integrity sync task when deleting group folder,fix error integrity sync task deleting group folder,0.239,0.531,0.23,-0.0258,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16235,Engine reorganize api,engine reorganize api,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16217,Engine - Review CSV and KVmap,engine review csv kvmap,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16216,Authd x509 Certificate generation error message and args filters enhancemet,authd certificate generation error message args filter enhancemet,0.278,0.722,0,-0.4019,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16214,Fix memory leak in the SCA decoder when received event with no result,fix memory leak sca decoder received event result,0.255,0.745,0,-0.34,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16200,Create buffer in whodata syscheck to store audit logs,create buffer whodata syscheck store audit log,0,0.741,0.259,0.2732,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16136,Windows MSI upgrade does not replace user-modified files,window msi upgrade replace usermodified file,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16117,Macports pkgs support implementation,macports pkgs support implementation,0,0.526,0.474,0.4019,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16111,Alpine Linux build and installation checks - TEST,alpine linux build installation check test,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16105,Small CIS changes that works on a recent set of AL2 instances,small ci change work recent set instance,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16100,Adding Decoders for F5 Big IP APM and AFM,adding decoder big ip apm afm,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16097,Fixing issues for the AIX manager,fixing issue aix manager,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16090,Allow integrations customization,allow integration customization,0,0.513,0.487,0.2263,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16089,Vulnerability Detection doesn't analyze brew packages from macOS agents - Implementation,vulnerability detection nt analyze brew package macos agent implementation,0.192,0.808,0,-0.2263,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16084,Update 0040-auditd_decoders.xml,update,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16081,Generate OS and Kernel packages for AlmaLinux to match NVD vulnerabilities,generate o kernel package almalinux match nvd vulnerability,0.241,0.759,0,-0.2263,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16078,macOS new ruleset,macos new ruleset,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16071,Refactor the AWS module and add its Unit Tests,refactor aws module add unit test,0,1,0,0,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16065,Constraint failed during the synchronization of sys_hwinfo table.,constraint failed synchronization syshwinfo table,0.452,0.548,0,-0.5106,,,,
https://api.github.com/repos/wazuh/wazuh/pulls/16058,Feature/16034 rollback query in wazuhdb,rollback query wazuhdb,0,1,0,0,,,,
https://api.github.com/repos/ExpansiveWorlds/instrumentedsql/pulls/13,"pretty.Sprint is CPU intensive, print only once",prettysprint cpu intensive print,0,1,0,0,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/474,Darcy/worm 152/create raygun4 ma UI package,darcyworm ui package,0,1,0,0,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/473,,,,,,,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/472,,,,,,,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/471,,,,,,,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/441,Use async local,use async local,0,1,0,0,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/440,#421 No need to clear the current HttpContext when populating,need clear current httpcontext populating,0,0.606,0.394,0.3818,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/434,[CR-204] Have the SendingMessage event include the original exception,sendingmessage event include original exception,0,0.635,0.365,0.3182,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/426,Use Static HttpClient in .NetCore Projects,use static httpclient netcore project,0,1,0,0,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/419,,,,,,,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/380,XRAY-1450: Raygun4Net .NET Core 2 provider breadcrumb support.,net core provider breadcrumb support,0,0.597,0.403,0.4019,,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/361,RaygunMessage Initializer Support,raygunmessage initializer support,0,0.426,0.574,0.4019,,,,
https://api.github.com/repos/jhoopes/moodle-mod_activequiz/pulls/52,Stop polling moodle after user has been logged out,stop polling moodle user logged,0.355,0.645,0,-0.296,,,,
https://api.github.com/repos/jhoopes/moodle-mod_activequiz/pulls/20,Added a space between save button and text,added space save button text,0,0.556,0.444,0.4939,,,,
https://api.github.com/repos/jhoopes/moodle-mod_activequiz/pulls/17,Fix to issue #13,fix issue,0,1,0,0,,,,
https://api.github.com/repos/microsoft/ApplicationInsights-Ruby/pulls/81,Add proxy support for telemetry client,add proxy support telemetry client,0,0.597,0.403,0.4019,,,,
https://api.github.com/repos/microsoft/ApplicationInsights-Ruby/pulls/80,[WIP] Send the parameters role name and role instance to application insights,wip send parameter role name role instance application insight,0,1,0,0,,,,
https://api.github.com/repos/microsoft/ApplicationInsights-Ruby/pulls/77,Update README.md,update readmemd,0,1,0,0,,,,
https://api.github.com/repos/microsoft/ApplicationInsights-Ruby/pulls/76,make unsupported note more explicit,make unsupported note explicit,0.474,0.526,0,-0.4019,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/31,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/30,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/29,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/28,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/24,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/21,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/19,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/17,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/16,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/15,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/12,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/11,,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/3,fix: shuup/front/package.json to reduce vulnerabilities,fix reduce vulnerability,0.487,0.513,0,-0.2263,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/23,,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/22,,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/21,,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/18,,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/15,,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/13,,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/12,,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/11,,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/9,,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/8,,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/7,,,,,,,,,,
https://api.github.com/repos/singular-labs/ios-sample-app/pulls/4,Fix incorrect Xcode spelling,fix incorrect xcode spelling,0,1,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1408,Update PhotoView to 2.3.0 to use AndroidX version,update photoview use androidx version,0,1,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1404,Updated OpenId Android to Android 12,updated openid android android,0,1,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1402,Add `$schema` to `cgmanifest.json`,add schema cgmanifestjson,0,1,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1398,[DO NOT MERGE] demo test `net6` BuildActions CI Glide,merge demo test buildactions ci glide,0,1,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1387,AudioSwitch-1.1.5,,0,0,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1377,ArCore 1.31.0,arcore,0,1,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1373,SignalRJavaClient-6.0.5,,0,0,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1372,Coil2.0.0 [DEPENDS ON CoilBase2.0.0],depends,0,1,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1371,CoilBase2.0.0 [DEPENDS ON OkIO 3.0.0],depends okio,0,1,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1344,Fix EO compliance,fix eo compliance,0,1,0,0,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1290,Create binding for Square.Otto,create binding squareotto,0,0.488,0.512,0.2732,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1277,Update to multitarget net6.0-android as well,update multitarget well,0,0.488,0.512,0.2732,,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/1242,Move OkHttp projects to simplify build,move okhttp project simplify build,0,1,0,0,,,,
